		gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	tau	tau	tau	tau	tau	tau	tau	tau	tau	tau	tau	tau
		Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2
		Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg
gene	transcripts																																				
KATNA1	ENST00000335647.5	0.6989779266352716	-0.012679913441070681	10	10	0.10907583819260593	0.032114635463166855	10	10	0.3327535062635445	0.013751160176378235	10	10	0.940941341073386	0.02537676905011993	10	10	0.12128451893848319	-0.10475454701758251	10	10	0.2331390155920685	-0.023939732738546948	10	10	0.9996822805853222	0.10497838916270334	10	10	0.3412375541034094	-0.2604102619195236	10	10	0.46774949508636143	-0.035157576986039114	10	10
KATNA1	ENST00000367411.2	0.46898759311234994	-0.000941238985435619	10	10	0.08969018974458412	0.0301425549198069	10	10	0.39156797848714464	0.00902046576864462	10	10	0.9962066865072555	0.04636059822211813	10	10	0.27822986043750775	-0.06895495441179356	10	10	0.5522748220239251	-0.012427894971027385	10	10	0.6799454822523645	0.1793856657229712	10	10	0.8191025927096126	-0.08933675213550264	10	10	0.8788158806727088	0.036703581902979864	10	10
KATNB1	all	0.060500395864194284	0.025385327167841393	9	9	0.6607767223675303	-0.009073948332138903	9	9	0.24159362442044696	0.014285154301731223	9	9	0.04857778510356814	-0.11805509484089281	9	9	0.06382334352158558	-0.1068291867583261	9	9	0.025132667650271723	-0.11108134003585125	9	9	0.16003151656932635	-0.12451550697673708	9	9	0.025507007625299057	-0.2062685848039857	9	9	0.028817754860662136	-0.11348255713771364	9	9
KCNB1	all	0.0903715878487594	0.024200274470254777	10	10	0.7403727997500966	-0.018623760064701955	10	10	0.45485180375263934	0.005502716495876092	10	10	0.4728257728326327	0.0022032662012284507	10	10	0.38230591122849056	0.035405663076371115	10	10	0.8105294035561444	-0.03646769574176588	10	10	0.7988393909367923	0.06110966588188127	10	10	0.5152008751142345	0.1935572983295281	10	10	0.7345071582058043	0.02833979197352259	10	10
KCNIP1	all	0.48757633491110863	-0.043078202642226344	10	10	0.8774205220328244	-0.05144802403105688	10	10	0.8413095713533032	-0.05117645366525365	10	10	0.24474758104030248	-0.09449841319023007	10	10	0.8750164271392735	0.035743372570563876	10	10	0.5144081244866165	-0.03558236912314093	10	10	0.24964886020395016	-0.4398307543103448	10	10	0.9269221178588516	-0.19217151770498522	10	10	0.5300136166762934	-0.21614714983604125	10	10
KCTD11	all	0.1373577882679803	0.03160300838896451	10	10	0.6600527440965167	-0.023099115385418978	10	10	0.40753954170914153	0.01723652968229774	10	10	0.030833615019209462	-0.051479039766289925	10	10	0.43581387379004	0.01755815341115669	10	10	0.3152824702183521	-0.03162345012271336	10	10	0.17640838682103643	-0.10836260928432195	10	10	0.5889338630767502	0.06092295351859184	10	10	0.5523835013013842	-0.05685461396668651	10	10
KDELR2	all	0.1695154005565641	-0.01004300994719308	9	9	0.11486016119913378	-0.04518685574084615	10	10	0.09554556584612613	-0.018713524754878957	9	9	0.004071516115115168	0.18024551847764583	9	9	0.1413212684219004	0.0983895498451798	9	9	0.002189950757755666	0.11862105884935055	9	9	0.02397796455441705	0.43422239685824066	8	8	0.9020400065720298	-0.02122908368774361	10	10	0.03543362106022655	0.2904248316087258	8	8
KDM1A	all	0.007163097632293144	-0.10191412103946461	10	10	0.22033574838122294	-0.10975800210097848	10	10	0.037863716742574396	-0.10246842643066871	10	10	0.3461593738651264	0.018574618348145746	9	9	0.6644696679443135	0.12474245671576994	9	9	0.20698223722122455	0.037485781498608206	9	9	0.2575970251498074	-0.5080885278777725	10	10	0.3644826936967349	-0.1391873603267139	10	10	0.2029225260490205	-0.4079418243759651	10	10
KDM4B	all	0.9867908379483241	0.011267784140741472	10	10	0.4857787181986163	0.0034829567700665593	10	10	0.629445716620721	0.0038131626942286	10	10	0.781526602075975	-0.022494003367364613	10	10	0.4705759543144695	-0.06676645395461007	10	10	0.9314255806494793	-0.07458051383410043	10	10	0.821991512689207	-0.0452288214034941	10	10	0.8074868558714375	-0.12705511188029675	9	9	0.7935222509242155	0.004458482016033276	9	9
KDM5B	all	0.9431204636952916	0.008951702650418019	10	10	0.03780947229761912	-0.0090365227032324	10	10	0.16779359221477352	-0.006818149342062345	10	10	0.6843849690543014	-0.023308960125119085	10	10	0.3257241702095329	0.014585321396885486	10	10	0.5336975883719897	-0.033260018898218634	10	10	0.7865621459717389	-0.06001162370932745	10	10	0.8678713670837277	-0.10101785615695184	10	10	0.7965055271099426	-0.13246886853956483	10	10
KDM6B	all	0.6155280815840718	0.00825000722598555	10	10	0.9830049997824711	0.0033876361654762432	10	10	0.8861901903896061	0.005483498559307205	10	10	0.16846823561957247	-0.10709097936173961	10	10	0.5704166189539807	-0.06178854611325835	10	10	0.24953177064167498	-0.06791453951884704	10	10	0.2990320060855083	-0.17612608490119916	10	10	0.7555837876677488	-0.2622865635052687	10	10	0.526330553607179	-0.2339271362691968	10	10
KDSR	all	0.4026680832759326	0.015828447900029314	10	10	0.24711242721215942	-0.031053619022801297	10	10	0.8543532990690684	-0.010607980609037415	10	10	0.02998362618124927	-0.09377186047353187	10	10	0.8102404220814582	-0.014746649103675652	10	10	0.1536226167392561	-0.05364810437891867	10	10	0.17475790566526916	-0.09817755198566931	10	10	0.7247024261335769	-0.08004239826373427	10	10	0.25575225027293147	-0.18698403710292935	10	10
KEAP1	ENST00000171111.5	0.5551218414614325	0.0040120944546422725	10	10	0.48380598850655776	0.026054522897307034	10	10	0.25866570415563084	-0.010495070484952155	10	10	0.30222757922738974	-0.012979234522491057	10	10	0.6169751857996412	-0.06880476451942834	10	10	0.3226678358399313	-0.06778372640367179	10	10	0.4740113336442743	-0.0374735334861607	10	10	0.6574026325216038	-0.16336523443994566	10	10	0.3921719344511688	-0.08266885593768776	10	10
KEAP1	ENST00000393623.2	0.18364899777269528	0.018267965867942906	10	10	0.17844561003503256	0.0306047335591908	10	10	0.08859617655560546	0.02282103705728768	10	10	0.010075489361711947	-0.22061821946724022	10	10	0.0003284230501433169	-0.20590614673061705	10	10	2.8680559871670153e-05	-0.18615729042744836	10	10	0.015973438181219136	-0.5300223909844165	10	10	0.00035609895209412354	-0.5616035450683919	10	10	3.4361582600286514e-05	-0.43815240746802964	10	10
KHDRBS1	all	0.8700547775384984	-0.016046557548157987	10	10	0.2916845375956153	-0.01215304140309126	10	10	0.6345228113355856	0.008154484828834624	10	10	0.1625472924537068	-0.20184309983521898	10	10	0.7416180690299894	0.18146597380427099	10	10	0.3990587629023806	0.023362713374412685	10	10	0.08331246185803469	-0.32787336760158753	10	10	0.5346112767519777	0.5834450520456663	10	10	0.44873552436165975	0.12844055177927535	10	10
KIAA0226L	ENST00000389908.3	0.08829179323211542	0.029584489662756553	10	10	0.6003733730310715	0.008508370594270979	10	10	0.10720845726727822	0.009265577980631776	10	10	0.7348063712508063	0.06322522037337398	10	10	0.36393060993802784	0.07155429705857515	10	10	0.9792449509328618	0.05294453060514274	10	10	0.5186123920635273	0.15891398332059445	10	10	0.2437230375265378	0.2086979973467317	10	10	0.33489287823927083	0.14826449476853804	10	10
KIAA0226L	ENST00000429979.1	0.15132924589696453	0.025318042640969023	10	10	0.6317338200247594	-0.03916058787253324	10	10	0.7646830682503284	0.0025791949005042696	10	10	0.09997722646037642	-0.10427487456103512	10	10	0.02453493798888034	0.08667588095238397	10	10	0.8996723475350632	0.02638421468784034	10	10	0.2889569437788345	-0.12304550124850668	10	10	0.1032948385399257	0.3295608489839031	10	10	0.6601469061577188	0.0643303599695454	10	10
KIAA0368	ENST00000259335.4	0.7417453301316796	0.0008263079439316661	10	10	0.03658848480130302	-0.041407031256176695	10	10	0.15475350158296514	-0.02378727592337528	10	10	0.0517898072886567	-0.11986454692259907	10	10	0.6169751857996412	0.014020710967546179	10	10	0.17985530971010633	-0.01863713234970046	10	10	0.056213119448814325	-0.27793658719929115	10	10	0.5037328074519836	-0.2069535405013231	10	10	0.06348279594370326	-0.18313012772859796	10	10
KIAA0368	ENST00000338205.5	0.6803916877750471	-0.008321667911218222	10	10	0.20939835968468634	-0.009827593592887655	10	10	0.15110842558049173	-0.005488415598664965	10	10	0.00244850327111231	0.13679462066343243	10	10	0.782277508530761	-0.023889513313637478	10	10	0.06177390515742933	0.0841679565657431	10	10	0.004383799071558092	0.3518543214452174	10	10	0.38390423394487716	-0.08628142513028325	10	10	0.1781454372646306	0.18695715478919608	10	10
KIAA0513	ENST00000258180.3	0.25642836209205955	-0.0661812717456471	10	10	0.608354392738149	-0.036737601239866885	10	10	0.26101310074934914	-0.041639153003067766	10	10	0.17480126798384277	0.052169945527272464	10	10	0.044841066746044406	0.09561027801461108	10	10	0.023077063930560367	0.06790394633535092	10	10	0.9184884123486653	-0.0007594978137533496	10	10	0.41499302621975787	0.24989371474674385	10	10	0.4726958146636452	0.0856650828384351	10	10
KIAA0513	ENST00000566428.1	0.6325415699855363	-0.038970394523234954	10	10	0.6261324371864879	0.009632262715135951	10	10	0.5076471726676659	0.009077843364943466	10	10	0.540728911949532	0.03502884094573737	10	10	0.714701224280734	-0.02774913707056129	10	10	0.6415892738416888	0.008139097231396794	10	10	0.4903914913416948	-0.09432333417937522	10	10	0.736046547620775	-0.041709427693998435	10	10	0.567004771512313	-0.08994904704880342	10	10
KIAA0556	all	0.6542975447966415	0.016204768381907275	10	10	0.6359485120753543	0.0008054031040838489	10	10	0.7987757110281658	0.014407200231260332	10	10	0.3866731905995173	-0.12983887559510845	10	10	0.10663266391390765	0.07121648088216419	10	10	0.8724905200107228	-0.028201151483962867	10	10	0.42095430126676836	-0.15572252771926284	10	10	0.14705364769761264	0.2543791333170941	10	10	0.8252007301358619	0.07124789842874436	10	10
KIAA0586	ENST00000261244.5	0.12569565071841762	-0.029607962234477935	9	9	0.6993547318040529	0.011047204097306243	10	10	0.35313142863598523	-0.012745034440512601	9	9	0.8187368021103362	0.0064206475130615575	8	8	0.9688504153752817	-0.03821873880913273	9	9	0.5931800146830699	-0.023488082956936274	8	8	0.8481560406935201	-0.05966336579710898	9	9	0.8129358458405562	-0.12520750087980823	10	10	0.7513291489164269	-0.04830001111470852	9	9
KIAA0586	ENST00000556134.1	0.5453865279437294	-0.0017302253138336283	10	10	0.19899758941053347	-0.01817926227996285	10	10	0.13181261650256804	-0.01919610413265953	10	10	0.32817972019510366	0.06131359981255021	10	10	0.8185856842235721	0.021024886803864763	10	10	0.46610253884249986	0.01060038824556554	10	10	0.4050472537065338	0.14488864519880806	10	10	0.3400304250793641	-0.14950817312654338	10	10	0.9017071339390019	-0.034025653748433464	10	10
KIAA0930	all	0.707167297782044	0.0050271001325212505	10	10	0.6784392098638676	-0.013678024293869712	10	10	0.5699363529436121	-0.008258120160993693	10	10	0.3506061865419713	-0.07128062533738831	10	10	0.9745867520348566	0.005350516329561156	10	10	0.5490677380927156	-0.029462214343341203	10	10	0.4191179735888957	-0.2922293326286219	10	10	0.8628749321142181	-0.08252998491912929	10	10	0.42361332947044783	-0.09431830802869372	10	10
KIAA1009	all	0.5940716051580355	-0.0009470866599420464	10	10	0.6654904622131859	-0.022836234116992427	10	10	0.3649676675601706	-0.010436134094196083	10	10	0.28421861847541374	-0.015327603601542278	10	10	0.40887715409012715	-0.06660864686833863	10	10	0.9971259060214368	-0.042821116844363884	10	10	0.2898632921387039	-0.04012076965120495	10	10	0.8656847614968127	-0.16564005073791843	10	10	0.5070825102786582	-0.09079184683338544	10	10
KIAA1210	all	0.8440613150934364	0.00032750832316715575	8	8	0.7857188948731578	-0.007075534867273977	8	8	0.9367124242636642	0.008090014004242864	8	8	0.44872256387174514	-0.008222119011797757	8	8	0.07930433662530702	-0.03159066346523743	9	9	0.19981782212430144	-0.03860176178264416	8	8	0.3634167439037067	0.10519736579129486	8	8	0.054798969685118985	-0.0009506997523871149	9	9	0.15091595262153076	-0.11702538420365577	8	8
KIAA1598	all	0.7690088167601608	0.0005452764779869333	10	10	0.9848930934066498	0.017741062832229922	10	10	0.8394496449102915	0.014927792864453138	10	10	0.2961420727045959	0.10211840014704797	10	10	0.939374063162717	0.018410105939456172	10	10	0.635298015141957	0.05827436562768403	10	10	0.13672932656641423	0.3624022682644871	10	10	0.9446049154477322	0.08201994603999659	10	10	0.3737461788674411	0.14179542483855567	10	10
KIAA1737	all	0.3013388461910438	0.00847384211520182	10	10	0.6917744030386455	-0.02623124688893459	10	10	0.7376104913282902	0.0029701133481984145	10	10	0.7645459277238438	-0.017375035594987254	10	10	0.19851473319017665	-0.024906265438617223	10	10	0.4607330256592568	-0.018271344057962383	10	10	0.40482268092026386	0.05677860112909373	10	10	0.1062697175048121	-0.05478949739129252	10	10	0.4776707955698507	-0.05104996396959648	10	10
KIAA2022	all	0.3069035768960138	-0.007791153802397616	10	10	0.18177815843548795	0.01354533711706623	10	10	0.684460168418052	-0.004835218862002076	10	10	0.11825002270046193	-0.06604364547899903	10	10	0.7555010644050051	-0.10705771058342461	10	10	0.4651236866776657	-0.03608464462979272	10	10	0.08750915922920469	-0.2309783738381382	10	10	0.6247266428328799	0.10575381791134449	10	10	0.5169202312732599	-0.08178544336251528	10	10
KIF11	all	0.006929290732955856	-0.13072915942117594	7	7	9.487564659894418e-05	-0.16712819380627394	10	10	0.008939578691730008	-0.12181589890331347	7	7	0.7529392430491341	0.06036214032463837	7	7	0.7655015306812466	-0.041721420956441636	7	7	0.4703825784759218	-0.022452795757419073	6	6	0.03763599243550399	-0.41464467663197513	7	7	0.0011973504088642125	-1.1143280321674969	10	10	0.0023296354627669485	-0.4775495581952514	7	7
KIF14	all	0.001452699920777736	-0.14526370301761793	9	9	0.00012935039266994102	-0.12628881270474981	9	9	3.8150680993044974e-05	-0.13433744932317124	9	9	0.46697841666662343	0.046714228074426524	8	8	0.312449304054226	-0.08715974906460205	7	7	0.7907701452929137	0.019837824533838505	7	7	0.05606654652476405	-0.45450526741098624	9	9	0.0008196910587436515	-0.5939898422869822	9	9	0.0009817247762702573	-0.5003182041605637	9	9
KIF15	all	0.16395710977011746	-0.010278731023299187	10	10	0.04436324552698437	-0.03740560777839019	10	10	0.021722817353212943	-0.026350950858392026	10	10	0.03638003803156833	-0.06326625118521213	10	10	0.730511771656335	0.026790215466867686	10	10	0.28940287410166243	-0.021015517633136884	10	10	0.014809772151198783	-0.22501497649464683	10	10	0.5966220967514011	-0.1385854396102363	10	10	0.04174795966922989	-0.17955252043880066	10	10
KIF18A	all	0.002146584133398714	-0.07833051588721149	10	10	0.008479995518187235	-0.05162955803786567	10	10	0.0011448932779237685	-0.06132476543272433	10	10	0.3042744427436035	-0.03415242795591626	10	10	0.2358404705433932	-0.14683596743256255	10	10	0.21278502793476572	-0.10817521303350731	10	10	0.03918018967705946	-0.45973904630823076	10	10	0.04959972773562029	-0.6330375130210363	10	10	0.0317246917608839	-0.5339443417358408	10	10
KIF20B	all	0.00570178937118968	-0.06864734309090488	10	10	0.15363204460031504	-0.05902605660272162	10	10	0.006128698731988316	-0.05654383980234371	10	10	0.21779478461528046	-0.03792240357597083	9	9	0.7120630420235992	-0.011046112453796548	9	9	0.5456011031030638	0.014315476783174949	9	9	0.6576217292291802	-0.35693236978328047	10	10	0.1550764525878496	-0.21503473541681384	10	10	0.258115634766082	-0.22370940656415775	10	10
KIF23	all	0.0072049129857654735	-0.31888861928353474	8	8	0.006855979905143022	-0.33972464108922934	9	9	0.004310460128157873	-0.2993967534022397	8	8	0.5907643634015559	-0.03918611351621273	5	5	0.6005742825806742	0.005491720210105762	6	6	0.22537238915751323	-0.04074384789753371	5	5	0.012192223263399122	-1.1753679920394136	8	8	0.0014692905835259605	-1.306687063936362	9	9	0.0024921357214306885	-0.9162031317748011	8	8
KIF2A	all	0.612481596856185	0.011806093273382527	10	10	0.7553173541155149	-0.046649993545482965	10	10	0.47716146779837876	-0.014026758741186704	10	10	0.3592609348988467	-0.11876952273887316	10	10	0.46011047842196895	-0.12640085360086536	10	10	0.37749196693739906	-0.09202548865212055	10	10	0.8278147094108492	-0.2702254503634573	9	9	0.2947269026940694	-0.22181890311666622	10	10	0.8330168375140002	-0.27996477278039383	9	9
KIF2B	all	0.5580324025199601	-0.04520121049687742	10	10	0.5514033773363058	-0.03819818628820182	10	10	0.5194016776915542	-0.03688847196048434	10	10	0.3655243551805346	-0.011326449913586922	10	10	0.3345867393740375	-0.08130807832061836	9	9	0.8467275815424912	0.005404661262217725	9	9	0.5793752446131972	-0.03454633208972457	10	10	0.2479232965219217	-0.28954598809666543	10	10	0.5486232328614995	-0.14685496675473464	10	10
KIF2C	all	0.08083386652651224	-0.02652365101759137	10	10	0.38267692097975226	-0.023819375807104342	10	10	0.0730604908724159	-0.02673158773283305	10	10	0.1948651192775428	0.015857904271014297	10	10	0.7209515872264113	-0.0716503886604078	10	10	0.30991225058804617	0.00992770150437198	10	10	0.44525244732795455	-0.14014138815827162	10	10	0.839840754953579	-0.2257607911648624	10	10	0.6818496762261831	-0.15041613742412216	10	10
KIFC1	all	0.09724524604027726	0.03082561573502679	10	10	0.8181078525822887	-0.01443492949708631	10	10	0.46157879992658557	0.02115736577120048	10	10	0.10990722211449529	0.08331043731401515	10	10	0.22745115013994777	0.05493025566168216	10	10	0.03985709159474074	0.04551107929105289	10	10	0.039218078580056756	0.3292047297206218	10	10	0.31454964746804814	0.05654172909600034	10	10	0.026619169670182113	0.18472018734156856	10	10
KIN	all	0.10563014750855212	-0.14916005536432464	10	10	0.10112149389713546	-0.11363425066938136	10	10	0.05544671886107436	-0.130077091867949	10	10	0.06579075206431992	0.11930925392061154	9	9	0.13973810097208103	0.13509438899450196	9	9	0.02579870987492855	0.11451692198313838	9	9	0.5313320424860146	-0.23177100226397732	10	10	0.9045557540649536	-0.06187838092613046	10	10	0.5730143053564177	-0.27126109359990647	10	10
KITLG	all	0.0345790906135784	-0.035262666101843136	10	10	0.206407574373217	-0.02455998512402204	10	10	0.01404353999550743	-0.025534426867045074	10	10	0.6638411931907291	-0.00730028060923663	10	10	0.7916926207801034	-0.028226934089574596	9	9	0.6298254655711717	0.02421917027004734	9	9	0.6097045213510347	-0.06398493246026186	10	10	0.5645368294543559	-0.14914532284533502	10	10	0.44873552436165975	-0.17109581396052542	10	10
KL	all	0.9836461974463656	-0.0031231281565201664	10	10	0.14517179688598233	-0.013970013271125264	10	10	0.24974870811497452	0.006856405932406819	10	10	0.8747073799292686	-0.011927562009980616	10	10	0.3076365352890422	0.028331555521617424	10	10	0.9498958941247675	0.09507946200567728	10	10	0.6875484203092257	0.20949442982485897	10	10	0.6951425355923245	0.058312232232854644	10	10	0.6824400082223381	0.3365818989695233	10	10
KLF4	all	0.556179360759024	0.042302632090529514	10	10	0.2471868755231167	0.012260743955098496	9	9	0.4127874090554615	0.0133862693982156	9	9	0.7348063703900057	-0.044517508576206795	10	10	0.02588336308756773	-0.10680251504219025	9	9	0.056438789415327685	-0.06608700693443605	9	9	0.9728680441234133	-0.07712187686954843	9	9	0.1284575737002612	-0.3002816830344649	9	9	0.19881262848572623	-0.21274174675803556	9	9
KLF6	all	0.8286678671786862	-0.007773182518929951	10	10	0.4701193288430642	0.03316992194394835	10	10	0.27610527707588584	0.010442193493272203	10	10	0.3358810211735024	0.17299144500029154	10	10	0.7564092838043769	0.07870906656672834	10	10	0.6999187902872561	0.09025244797073702	10	10	0.15712345607745232	0.4266316018910536	10	10	0.5180246600104542	0.09170126215175933	10	10	0.2270098983054878	0.2404807768676557	10	10
